day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-06;B;20.65;59.8;23.99;50.83;-3.34;8.97
2020-04-16;B;22.54;53.86;24.18;48.64;-1.64;5.22
2020-04-18;A;24.99;57.34;23.91;47.78;1.08;9.56
2020-05-11;E;26.7;39.67;20.37;54.94;6.33;-15.27
2020-05-27;D;27.34;61.81;25.46;45.71;1.88;16.1
2020-07-14;D;27.62;54.07;24.24;42.87;3.38;11.2
2020-07-17;A;27.49;50.57;21.47;54.85;6.02;-4.28
2020-10-09;A;20.77;48.25;19.34;53.29;1.43;-5.04
2020-10-19;C;22.9;56.5;21.54;49.72;1.36;6.78
2020-10-24;D;23.79;53.8;22.74;37.45;1.05;16.35
2021-01-10;C;26.87;47.26;26.58;54.4;0.29;-7.14
2021-04-24;C;27.45;49.95;20.63;50.59;6.82;-0.64
2021-06-07;E;23.83;41.41;25.49;42.87;-1.66;-1.46
2021-10-03;A;25.82;51.51;20.94;54.88;4.88;-3.37
2021-11-16;E;26.88;53.63;28.44;50.29;-1.56;3.34
2022-02-24;A;18.83;50.99;22.28;37.51;-3.45;13.48
2022-03-05;A;22.82;39.01;20.81;42.85;2.01;-3.84
2022-04-24;C;21.93;56.11;20.65;50.94;1.28;5.17
2022-04-26;C;21.78;42.84;24.22;56.01;-2.44;-13.17
2022-05-31;C;19.33;58.25;25.04;56.74;-5.71;1.51
2022-07-31;B;28.99;21.92;26.91;46.43;2.08;-24.51
2022-08-02;E;22.26;59.6;25.85;33.21;-3.59;26.39
2022-08-04;A;23.58;59.21;27.07;38.62;-3.49;20.59
