day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-09-02;E;20.15;31.52;24.94;47.26;-4.79;-15.74
2020-10-12;C;23.07;61.22;18.33;61.18;4.74;0.04
2021-01-27;C;27.91;57.73;23.14;47.67;4.77;10.06
2021-02-06;B;18.09;42.6;24.71;34.01;-6.62;8.59
2021-04-18;B;25.99;42.64;24.6;42.25;1.39;0.39
2021-06-22;C;19.83;35.63;29.5;42.19;-9.67;-6.56
2021-06-23;A;22.5;71.13;24.77;47.34;-2.27;23.79
2021-07-19;E;25.9;56.36;21.3;64.16;4.6;-7.8
2021-07-20;B;22.71;44.47;25.6;56.13;-2.89;-11.66
2021-10-06;A;22.2;51.44;26.38;50.44;-4.18;1.0
2021-12-04;A;26.89;51.55;26.1;33.82;0.79;17.73
2021-12-20;E;24.29;39.73;23.21;66.26;1.08;-26.53
2021-12-22;B;25.86;60.06;22.11;43.32;3.75;16.74
2022-03-03;A;26.41;42.17;24.72;49.07;1.69;-6.9
2022-03-22;E;24.0;58.48;15.79;50.56;8.21;7.92
2022-05-19;A;25.41;72.89;24.02;51.28;1.39;21.61
2022-05-27;D;21.45;51.1;22.42;37.46;-0.97;13.64
2022-07-18;E;24.19;33.17;24.22;42.23;-0.03;-9.06
2022-08-25;D;25.39;74.1;22.04;45.68;3.35;28.42
