day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-20;E;22.68;53.32;27.28;63.49;-4.6;-10.17
2020-05-02;C;24.04;51.24;26.96;39.56;-2.92;11.68
2020-06-18;A;24.19;56.4;23.44;44.3;0.75;12.1
2020-08-24;A;24.36;41.05;23.06;38.92;1.3;2.13
2020-09-07;E;22.45;53.53;27.97;47.63;-5.52;5.9
2020-09-18;E;24.78;60.3;21.98;28.67;2.8;31.63
2020-10-17;E;21.79;58.08;25.47;34.39;-3.68;23.69
2020-11-22;C;23.88;59.66;24.71;45.22;-0.83;14.44
2021-01-06;E;25.57;37.11;22.32;37.45;3.25;-0.34
2021-01-12;D;24.35;46.11;20.72;60.88;3.63;-14.77
2021-01-17;A;28.23;38.88;22.67;48.63;5.56;-9.75
2021-01-23;A;25.44;58.79;25.16;51.44;0.28;7.35
2021-03-04;C;23.45;49.44;25.29;39.12;-1.84;10.32
2021-03-10;B;26.08;57.9;22.51;44.46;3.57;13.44
2021-03-27;A;24.25;50.92;23.07;47.15;1.18;3.77
2021-05-18;D;25.34;42.13;20.43;36.15;4.91;5.98
2021-06-02;D;24.49;44.14;18.81;53.43;5.68;-9.29
2021-08-10;E;26.2;50.82;25.56;42.04;0.64;8.78
2021-09-27;D;26.14;23.63;25.04;38.86;1.1;-15.23
2022-01-03;C;22.08;46.95;24.82;58.86;-2.74;-11.91
2022-01-07;C;19.69;58.3;24.19;46.54;-4.5;11.76
2022-01-07;A;23.35;39.37;20.45;50.38;2.9;-11.01
2022-01-10;D;22.29;36.05;20.98;34.34;1.31;1.71
2022-02-27;E;23.7;62.24;22.82;46.88;0.88;15.36
2022-05-14;B;21.63;56.2;29.11;49.03;-7.48;7.17
