day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-11;E;26.77;41.71;24.97;55.73;1.8;-14.02
2020-05-05;C;24.36;45.39;21.87;68.44;2.49;-23.05
2020-05-22;E;26.4;41.18;23.06;54.83;3.34;-13.65
2020-06-10;E;26.7;42.06;24.02;54.82;2.68;-12.76
2020-08-05;A;25.04;53.85;17.76;54.96;7.28;-1.11
2020-08-29;E;25.15;50.46;25.08;45.28;0.07;5.18
2020-09-03;D;27.53;50.84;25.9;52.66;1.63;-1.82
2020-11-05;E;24.03;40.29;25.54;62.83;-1.51;-22.54
2021-01-03;E;22.99;44.39;21.34;59.41;1.65;-15.02
2021-02-18;A;26.66;53.12;21.98;45.63;4.68;7.49
2021-07-14;E;28.99;33.31;15.05;58.75;13.94;-25.44
2021-09-11;A;21.57;52.47;23.2;56.83;-1.63;-4.36
2021-12-02;D;24.55;60.22;22.29;58.82;2.26;1.4
2021-12-26;B;27.1;50.04;25.48;57.7;1.62;-7.66
2022-01-31;B;22.94;53.96;27.55;61.73;-4.61;-7.77
2022-05-01;D;21.03;44.89;24.46;56.41;-3.43;-11.52
2022-06-15;A;25.08;50.23;23.82;46.57;1.26;3.66
2022-07-13;D;25.85;58.31;26.4;62.0;-0.55;-3.69
2022-08-16;A;19.46;58.1;24.44;29.51;-4.98;28.59
2022-08-23;B;21.38;41.17;22.6;37.17;-1.22;4.0
