day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-01;C;19.15;53.48;23.88;45.51;-4.73;7.97
2020-04-26;C;25.64;55.86;27.77;44.15;-2.13;11.71
2020-05-13;C;24.74;47.45;20.54;37.67;4.2;9.78
2020-05-29;C;29.15;36.85;21.59;48.19;7.56;-11.34
2020-08-02;E;25.0;65.46;24.48;56.16;0.52;9.3
2020-08-05;C;23.75;57.6;25.23;68.25;-1.48;-10.65
2020-09-16;B;22.8;46.6;22.55;49.34;0.25;-2.74
2020-11-14;D;24.68;35.23;20.57;53.61;4.11;-18.38
2021-02-14;C;20.51;49.32;20.51;43.11;0.0;6.21
2021-03-19;C;22.36;56.29;23.49;46.1;-1.13;10.19
2021-04-06;C;25.19;44.26;25.52;73.21;-0.33;-28.95
2021-06-09;B;27.14;69.06;25.75;56.51;1.39;12.55
2021-09-13;C;21.91;46.4;24.58;45.62;-2.67;0.78
2021-09-22;E;26.89;65.59;23.43;53.28;3.46;12.31
2021-11-15;E;19.2;43.34;24.1;47.67;-4.9;-4.33
2022-01-13;A;19.37;53.61;24.34;45.78;-4.97;7.83
2022-04-26;B;21.12;50.32;24.07;51.5;-2.95;-1.18
2022-05-10;C;28.14;33.46;24.83;55.87;3.31;-22.41
2022-05-19;E;20.29;64.09;21.53;43.75;-1.24;20.34
2022-05-22;D;23.7;37.39;23.45;58.35;0.25;-20.96
2022-07-13;E;18.66;57.18;24.28;38.69;-5.62;18.49
