day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-10;D;19.62;56.15;28.44;64.18;-8.82;-8.03
2020-05-28;C;26.48;41.05;25.56;57.64;0.92;-16.59
2020-07-09;C;23.86;33.24;24.3;47.63;-0.44;-14.39
2020-07-11;E;23.63;36.66;22.55;59.18;1.08;-22.52
2020-07-14;C;22.33;58.38;22.65;46.32;-0.32;12.06
2020-07-21;E;23.08;37.16;25.28;42.3;-2.2;-5.14
2020-08-12;D;27.17;55.43;24.92;40.77;2.25;14.66
2020-08-22;C;21.77;53.66;22.83;44.71;-1.06;8.95
2020-12-15;A;24.43;50.57;24.52;44.85;-0.09;5.72
2021-01-07;D;25.56;49.36;21.8;49.96;3.76;-0.6
2021-01-29;B;25.37;43.14;22.39;41.7;2.98;1.44
2021-02-20;E;24.51;49.4;26.05;56.67;-1.54;-7.27
2021-02-27;D;27.33;43.91;21.55;57.22;5.78;-13.31
2021-04-28;E;20.93;51.09;23.8;36.06;-2.87;15.03
2021-06-06;C;24.62;43.08;24.54;54.94;0.08;-11.86
2021-06-08;C;23.36;49.47;26.03;43.12;-2.67;6.35
2021-07-11;A;20.48;64.28;24.24;57.4;-3.76;6.88
2021-08-07;C;23.93;40.81;27.82;44.2;-3.89;-3.39
2021-08-26;E;21.72;46.83;22.93;48.75;-1.21;-1.92
2021-09-28;E;22.55;32.76;27.25;53.49;-4.7;-20.73
2021-10-14;E;28.07;51.31;24.0;44.1;4.07;7.21
2021-10-27;E;23.61;55.8;28.07;46.69;-4.46;9.11
2021-11-08;E;24.54;57.19;25.29;47.74;-0.75;9.45
2021-11-16;C;21.7;64.16;22.75;59.37;-1.05;4.79
2022-01-19;E;23.04;59.39;18.47;35.69;4.57;23.7
2022-02-27;B;25.97;32.19;22.94;58.08;3.03;-25.89
2022-02-28;C;28.32;45.47;21.45;46.81;6.87;-1.34
2022-05-11;C;25.51;41.68;25.36;59.6;0.15;-17.92
2022-08-05;B;27.34;45.97;22.93;38.53;4.41;7.44
