day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-29;D;19.78;43.13;21.73;51.08;-1.95;-7.95
2020-06-10;D;26.2;62.77;21.78;44.46;4.42;18.31
2020-08-01;C;21.7;42.81;23.52;43.04;-1.82;-0.23
2020-08-26;B;20.63;49.0;26.34;42.47;-5.71;6.53
2020-12-01;D;21.38;38.98;23.46;48.3;-2.08;-9.32
2021-01-17;C;26.15;45.93;19.46;50.71;6.69;-4.78
2021-01-19;E;22.27;51.93;22.52;51.18;-0.25;0.75
2021-02-25;C;24.58;54.45;27.65;44.97;-3.07;9.48
2021-03-02;C;23.14;34.14;24.44;54.81;-1.3;-20.67
2021-03-06;B;24.89;46.79;25.36;52.91;-0.47;-6.12
2021-04-03;B;27.53;48.84;22.88;62.8;4.65;-13.96
2021-05-17;B;22.32;52.7;26.9;44.61;-4.58;8.09
2021-06-01;C;23.84;46.7;24.42;38.46;-0.58;8.24
2021-07-22;E;21.73;65.44;23.79;60.13;-2.06;5.31
2021-08-13;C;24.72;36.63;20.79;53.35;3.93;-16.72
2021-09-25;A;22.61;43.71;22.32;54.02;0.29;-10.31
2021-11-15;B;20.91;46.18;25.59;47.38;-4.68;-1.2
2022-02-13;E;25.79;51.7;23.49;56.66;2.3;-4.96
2022-05-18;D;22.77;41.58;25.13;42.09;-2.36;-0.51
2022-06-29;B;21.78;30.01;26.61;57.93;-4.83;-27.92
2022-07-04;E;19.67;47.95;19.62;41.36;0.05;6.59
2022-08-03;D;21.18;55.39;24.62;48.48;-3.44;6.91
2022-08-17;D;24.44;52.85;26.07;44.81;-1.63;8.04
