day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-09-22;D;24.17;46.73;24.38;50.38;-0.21;-3.65
2020-10-02;A;23.42;45.6;24.08;37.1;-0.66;8.5
2020-10-16;C;24.76;38.28;24.29;61.91;0.47;-23.63
2020-10-21;A;28.29;11.35;26.16;44.82;2.13;-33.47
2020-12-25;E;24.47;60.94;26.92;50.61;-2.45;10.33
2021-01-10;B;23.42;56.59;27.57;56.2;-4.15;0.39
2021-03-14;A;22.87;54.5;26.54;50.87;-3.67;3.63
2021-04-19;A;15.79;49.61;22.42;41.11;-6.63;8.5
2021-06-15;D;26.2;39.49;24.25;61.42;1.95;-21.93
2021-08-02;D;20.19;45.05;25.47;47.78;-5.28;-2.73
2021-08-08;A;26.57;36.33;26.63;53.86;-0.06;-17.53
2021-08-15;D;29.83;54.4;25.73;43.9;4.1;10.5
2021-09-12;B;24.79;54.42;21.49;51.45;3.3;2.97
2021-09-27;B;26.92;44.22;24.15;48.53;2.77;-4.31
2021-10-22;B;23.86;45.26;20.31;52.33;3.55;-7.07
2022-01-19;D;24.74;46.15;23.42;41.17;1.32;4.98
2022-03-03;C;25.2;53.41;21.7;55.16;3.5;-1.75
2022-04-18;E;24.31;39.5;22.72;49.4;1.59;-9.9
2022-05-03;B;24.46;44.87;24.0;60.51;0.46;-15.64
2022-05-09;E;26.32;42.04;21.74;34.66;4.58;7.38
2022-05-09;A;23.54;33.66;25.06;56.1;-1.52;-22.44
2022-05-24;B;21.49;63.42;22.38;42.22;-0.89;21.2
2022-06-11;E;23.97;38.32;23.11;58.71;0.86;-20.39
2022-07-15;C;22.77;52.04;23.72;34.19;-0.95;17.85
