day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-11;A;23.29;40.27;26.4;58.98;-3.11;-18.71
2020-05-22;B;25.68;47.67;22.08;49.98;3.6;-2.31
2020-05-23;C;26.48;59.1;20.47;53.58;6.01;5.52
2020-12-08;C;25.41;40.87;18.29;54.5;7.12;-13.63
2021-01-20;B;23.21;42.08;21.08;39.21;2.13;2.87
2021-04-10;D;22.74;59.64;22.56;66.56;0.18;-6.92
2021-06-28;D;24.27;56.7;24.18;55.96;0.09;0.74
2021-07-10;D;20.78;51.0;25.89;56.53;-5.11;-5.53
2021-08-08;E;20.65;66.5;21.34;37.35;-0.69;29.15
2021-11-04;B;24.23;54.52;26.39;64.8;-2.16;-10.28
2022-01-17;A;23.63;39.61;20.46;52.27;3.17;-12.66
2022-02-05;E;27.61;49.99;24.71;52.23;2.9;-2.24
2022-05-25;B;21.87;54.49;23.94;38.09;-2.07;16.4
2022-06-10;A;25.78;54.95;24.8;52.42;0.98;2.53
2022-08-15;D;24.22;70.18;24.96;19.96;-0.74;50.22
