day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-08-10;E;23.22;50.51;24.21;40.87;-0.99;9.64
2020-08-11;C;23.03;46.43;28.02;47.5;-4.99;-1.07
2020-10-15;D;23.87;45.64;27.25;52.63;-3.38;-6.99
2020-12-26;B;27.43;53.79;24.12;43.7;3.31;10.09
2021-03-23;D;28.6;40.88;25.62;49.33;2.98;-8.45
2021-03-30;A;30.54;47.22;27.52;52.46;3.02;-5.24
2021-04-05;B;25.55;41.04;24.03;41.45;1.52;-0.41
2021-05-01;E;21.24;62.12;25.09;51.73;-3.85;10.39
2021-05-12;D;24.33;63.21;23.26;50.15;1.07;13.06
2021-07-07;A;23.94;34.52;23.24;34.19;0.7;0.33
2021-08-01;B;28.37;33.23;21.49;47.62;6.88;-14.39
2021-09-30;A;22.4;51.63;24.99;43.97;-2.59;7.66
2021-12-26;C;23.73;46.69;28.88;46.78;-5.15;-0.09
2022-01-28;D;24.54;56.34;20.46;34.98;4.08;21.36
2022-03-26;E;19.85;56.42;19.59;52.34;0.26;4.08
2022-04-16;E;19.49;44.13;23.7;33.87;-4.21;10.26
2022-04-25;E;25.53;55.27;23.41;41.95;2.12;13.32
2022-07-24;E;23.82;52.61;27.3;38.33;-3.48;14.28
2022-08-11;E;19.82;39.08;23.2;48.91;-3.38;-9.83
2022-08-13;E;26.09;34.6;23.72;43.85;2.37;-9.25
