day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-03;B;22.62;66.24;21.51;58.56;1.11;7.68
2020-05-16;E;26.45;38.92;19.1;51.63;7.35;-12.71
2020-06-09;A;28.73;61.21;24.49;40.45;4.24;20.76
2020-07-23;E;23.66;51.23;21.92;48.45;1.74;2.78
2020-08-30;E;25.09;55.64;21.7;52.54;3.39;3.1
2020-09-06;E;21.91;22.65;20.88;45.9;1.03;-23.25
2021-01-07;E;21.38;38.09;25.49;50.58;-4.11;-12.49
2021-02-21;A;22.4;47.1;19.74;35.14;2.66;11.96
2021-04-14;C;25.69;53.18;23.66;50.93;2.03;2.25
2021-05-01;A;24.8;47.7;22.66;54.25;2.14;-6.55
2021-06-04;D;24.11;38.5;22.07;59.29;2.04;-20.79
2021-06-13;B;28.99;63.95;22.33;25.24;6.66;38.71
2021-07-11;C;25.06;36.0;21.58;47.34;3.48;-11.34
2021-07-16;B;23.5;45.4;23.65;55.71;-0.15;-10.31
2021-08-30;E;23.74;45.66;25.33;61.71;-1.59;-16.05
2021-10-13;A;24.46;39.96;22.55;55.7;1.91;-15.74
2021-10-15;B;24.93;67.19;27.05;39.36;-2.12;27.83
2021-10-29;E;22.94;54.93;24.61;45.64;-1.67;9.29
2021-11-24;C;24.6;46.32;22.6;62.87;2.0;-16.55
2021-11-29;B;22.57;50.52;25.35;69.18;-2.78;-18.66
2021-12-31;B;19.7;57.89;25.11;61.95;-5.41;-4.06
2022-01-22;A;20.44;53.15;21.6;56.43;-1.16;-3.28
2022-04-19;A;23.93;52.68;24.79;52.32;-0.86;0.36
2022-04-20;E;22.8;58.63;23.6;55.76;-0.8;2.87
