day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-17;C;27.38;35.08;25.52;47.91;1.86;-12.83
2020-05-16;B;28.09;41.94;28.29;56.65;-0.2;-14.71
2020-05-25;B;24.71;60.59;26.34;38.21;-1.63;22.38
2020-07-29;D;22.13;52.78;21.8;54.18;0.33;-1.4
2020-09-26;D;24.52;59.36;25.72;41.92;-1.2;17.44
2020-12-16;B;23.15;43.54;25.22;43.75;-2.07;-0.21
2020-12-20;E;19.5;48.24;22.5;48.2;-3.0;0.04
2020-12-25;B;28.6;50.0;24.24;53.06;4.36;-3.06
2021-02-07;A;21.45;48.89;19.94;51.77;1.51;-2.88
2021-04-01;B;21.78;49.77;26.32;42.83;-4.54;6.94
2021-04-02;E;25.31;44.08;20.93;42.85;4.38;1.23
2021-04-02;C;24.48;53.92;25.46;49.67;-0.98;4.25
2021-09-16;A;19.71;44.03;25.92;54.97;-6.21;-10.94
2021-10-21;C;27.08;56.75;24.56;50.27;2.52;6.48
2021-10-29;D;22.63;53.04;21.2;39.06;1.43;13.98
2021-12-29;C;24.15;38.4;17.51;52.37;6.64;-13.97
2022-01-29;D;21.34;44.0;23.05;52.15;-1.71;-8.15
2022-02-15;E;20.54;44.93;21.38;36.71;-0.84;8.22
2022-03-16;A;25.27;43.79;23.54;45.82;1.73;-2.03
2022-03-18;C;26.0;46.8;25.72;55.6;0.28;-8.8
2022-04-17;C;25.81;64.71;24.59;42.37;1.22;22.34
2022-04-27;A;22.31;54.98;24.25;54.24;-1.94;0.74
2022-05-29;C;19.97;52.95;26.0;61.77;-6.03;-8.82
2022-06-11;C;22.67;57.9;26.04;27.92;-3.37;29.98
