day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-05;B;23.19;33.28;24.37;47.29;-1.18;-14.01
2020-05-07;B;18.43;65.66;25.4;69.62;-6.97;-3.96
2020-05-14;A;22.76;42.65;27.08;55.99;-4.32;-13.34
2020-05-17;E;25.2;45.75;25.94;56.04;-0.74;-10.29
2020-07-25;E;26.31;39.13;23.82;49.73;2.49;-10.6
2020-08-07;A;23.94;61.39;29.63;31.68;-5.69;29.71
2020-10-07;D;26.9;47.01;25.42;37.75;1.48;9.26
2020-11-11;E;23.61;46.86;24.49;62.13;-0.88;-15.27
2020-12-11;C;23.09;50.26;22.12;36.75;0.97;13.51
2021-01-01;D;23.93;51.98;24.18;56.98;-0.25;-5.0
2021-03-11;B;27.85;29.48;26.92;49.3;0.93;-19.82
2021-05-23;E;20.46;54.1;23.24;46.99;-2.78;7.11
2021-06-09;A;23.48;54.25;22.9;48.53;0.58;5.72
2021-08-24;C;27.27;37.12;20.02;41.56;7.25;-4.44
2021-09-14;D;25.44;47.48;22.91;38.21;2.53;9.27
2021-10-06;D;22.72;51.73;22.65;48.0;0.07;3.73
2022-02-23;D;19.49;42.94;24.75;60.9;-5.26;-17.96
2022-03-17;B;23.6;48.06;22.57;52.57;1.03;-4.51
2022-06-09;D;28.29;50.63;24.66;60.0;3.63;-9.37
2022-06-20;B;27.25;58.17;31.04;64.01;-3.79;-5.84
2022-08-08;B;21.02;38.76;24.41;33.93;-3.39;4.83
2022-08-21;A;22.84;47.52;24.39;43.53;-1.55;3.99
