day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-01;E;23.8;54.32;23.34;55.75;0.46;-1.43
2020-04-09;B;27.04;59.04;24.29;55.53;2.75;3.51
2020-04-17;A;22.67;44.78;22.95;38.47;-0.28;6.31
2020-08-26;C;26.12;60.68;26.17;47.34;-0.05;13.34
2020-09-23;B;25.49;53.49;25.78;47.64;-0.29;5.85
2020-12-05;D;21.73;38.42;24.7;43.09;-2.97;-4.67
2021-04-30;C;22.5;41.48;25.51;60.45;-3.01;-18.97
2021-08-01;A;25.1;50.94;23.52;56.5;1.58;-5.56
2021-08-25;B;22.26;46.54;20.01;51.08;2.25;-4.54
2021-10-18;D;22.66;55.1;25.77;62.95;-3.11;-7.85
2021-11-10;D;22.64;52.43;24.08;53.51;-1.44;-1.08
2021-12-05;D;21.61;44.22;20.9;53.06;0.71;-8.84
2022-02-05;C;22.31;56.67;22.61;61.35;-0.3;-4.68
2022-03-15;E;20.55;47.36;24.14;69.39;-3.59;-22.03
2022-03-22;D;21.29;60.51;24.48;50.3;-3.19;10.21
2022-04-17;A;20.37;63.09;22.15;52.24;-1.78;10.85
2022-04-18;B;23.2;41.6;26.45;56.92;-3.25;-15.32
2022-05-15;E;26.56;58.78;21.61;31.0;4.95;27.78
2022-05-20;C;26.3;44.85;21.01;43.8;5.29;1.05
2022-06-08;E;22.07;55.49;22.28;47.77;-0.21;7.72
2022-08-23;E;23.21;48.57;22.98;43.1;0.23;5.47
