day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-01;A;23.61;36.79;24.5;49.56;-0.89;-12.77
2020-07-17;E;26.33;34.47;23.01;54.05;3.32;-19.58
2020-07-28;B;22.58;38.81;27.32;37.38;-4.74;1.43
2020-07-28;C;29.55;44.43;21.19;37.05;8.36;7.38
2020-08-15;C;21.97;41.77;25.68;35.06;-3.71;6.71
2020-09-29;D;21.4;47.0;23.02;49.07;-1.62;-2.07
2020-10-03;D;30.03;39.94;23.27;45.87;6.76;-5.93
2020-12-04;C;24.75;40.01;18.8;48.85;5.95;-8.84
2021-01-15;C;24.78;60.04;24.32;44.62;0.46;15.42
2021-02-18;C;25.98;53.64;23.08;47.42;2.9;6.22
2021-02-21;B;22.97;56.68;22.08;50.79;0.89;5.89
2021-07-26;C;25.36;48.58;19.8;41.55;5.56;7.03
2021-07-27;A;23.45;65.11;23.72;60.64;-0.27;4.47
2021-08-07;B;21.1;46.3;20.65;49.48;0.45;-3.18
2021-11-25;E;20.69;42.46;27.8;49.13;-7.11;-6.67
2022-03-14;B;21.32;50.37;23.58;59.43;-2.26;-9.06
2022-06-16;D;22.99;48.8;23.25;55.6;-0.26;-6.8
2022-07-20;B;26.23;49.14;14.68;45.04;11.55;4.1
