day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-08-24;D;26.33;57.34;21.74;50.95;4.59;6.39
2020-09-28;C;20.89;51.41;25.06;54.11;-4.17;-2.7
2020-10-05;E;26.79;54.25;24.55;52.82;2.24;1.43
2020-10-28;E;23.7;51.72;25.93;37.46;-2.23;14.26
2020-11-14;B;20.02;52.83;24.64;53.94;-4.62;-1.11
2021-01-01;E;24.74;46.03;26.02;62.07;-1.28;-16.04
2021-01-21;E;25.0;52.26;24.5;47.88;0.5;4.38
2021-04-06;B;20.22;45.34;21.52;58.71;-1.3;-13.37
2021-07-18;E;24.17;32.56;25.62;44.33;-1.45;-11.77
2021-08-25;C;23.7;39.99;22.55;50.26;1.15;-10.27
2021-10-31;D;22.73;53.68;20.14;45.03;2.59;8.65
2021-11-12;D;21.29;50.29;24.59;75.31;-3.3;-25.02
2022-02-17;D;23.56;34.96;23.36;50.54;0.2;-15.58
2022-02-28;A;21.56;51.84;22.74;58.83;-1.18;-6.99
2022-05-22;C;21.88;48.22;24.28;48.66;-2.4;-0.44
2022-05-26;A;23.45;60.47;27.15;41.55;-3.7;18.92
2022-06-13;B;21.13;33.11;24.41;47.13;-3.28;-14.02
2022-07-11;A;19.96;60.69;25.18;37.43;-5.22;23.26
2022-07-21;D;24.3;45.3;22.78;47.55;1.52;-2.25
2022-07-26;D;25.45;64.36;21.51;51.53;3.94;12.83
