day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-04;D;28.4;46.7;25.22;39.98;3.18;6.72
2020-05-14;B;21.13;63.59;25.82;52.36;-4.69;11.23
2020-06-01;B;28.52;47.32;25.27;63.27;3.25;-15.95
2020-07-27;A;26.21;47.26;19.82;39.71;6.39;7.55
2020-10-06;B;18.91;55.71;25.06;55.24;-6.15;0.47
2020-11-23;E;23.66;39.03;23.44;46.61;0.22;-7.58
2020-12-08;B;23.38;49.13;23.1;52.62;0.28;-3.49
2021-01-15;E;25.2;42.17;21.65;56.63;3.55;-14.46
2021-04-15;A;20.07;38.44;19.65;60.2;0.42;-21.76
2021-05-30;E;21.76;58.07;23.0;55.57;-1.24;2.5
2021-07-03;B;26.97;54.35;23.7;41.48;3.27;12.87
2021-07-06;D;24.57;44.34;28.0;38.03;-3.43;6.31
2021-08-31;A;22.29;63.43;23.87;52.61;-1.58;10.82
2022-03-18;D;23.29;49.98;24.36;48.48;-1.07;1.5
2022-04-30;B;25.51;35.37;21.95;51.3;3.56;-15.93
2022-08-14;B;27.86;45.76;27.71;32.13;0.15;13.63
