day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-12;C;21.69;55.08;20.19;49.27;1.5;5.81
2020-07-02;A;16.93;54.16;23.09;40.8;-6.16;13.36
2020-08-30;B;23.64;55.35;24.59;59.81;-0.95;-4.46
2020-09-12;E;23.75;42.61;22.05;46.03;1.7;-3.42
2020-10-30;A;22.78;56.1;24.65;48.17;-1.87;7.93
2020-12-17;B;25.45;45.07;24.84;36.71;0.61;8.36
2021-01-05;D;21.52;59.35;24.36;46.44;-2.84;12.91
2021-03-21;A;22.24;47.85;21.29;36.79;0.95;11.06
2021-05-06;B;25.9;60.42;29.91;46.3;-4.01;14.12
2021-05-18;C;20.79;53.45;24.07;49.05;-3.28;4.4
2021-08-04;B;20.28;49.45;23.27;56.27;-2.99;-6.82
2021-08-20;B;19.81;52.2;22.37;49.58;-2.56;2.62
2021-09-14;B;21.25;62.34;23.37;57.86;-2.12;4.48
2022-02-04;A;23.55;42.18;21.0;53.88;2.55;-11.7
2022-03-14;D;20.05;46.91;24.4;50.09;-4.35;-3.18
2022-03-27;B;27.47;65.51;25.91;60.0;1.56;5.51
2022-04-07;A;22.65;45.32;23.0;41.93;-0.35;3.39
2022-05-13;C;23.01;51.39;25.46;44.45;-2.45;6.94
2022-08-22;E;25.72;46.54;18.24;58.51;7.48;-11.97
