day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-09;A;22.93;41.13;21.44;50.45;1.49;-9.32
2020-08-06;A;24.67;51.32;27.03;39.9;-2.36;11.42
2020-09-12;A;21.84;42.83;23.73;42.92;-1.89;-0.09
2020-10-29;D;22.26;61.46;23.72;58.2;-1.46;3.26
2020-12-06;D;21.87;59.19;24.69;63.13;-2.82;-3.94
2020-12-25;A;24.08;43.8;23.39;53.76;0.69;-9.96
2020-12-28;C;22.27;45.54;21.51;62.15;0.76;-16.61
2020-12-31;E;22.12;66.09;20.23;50.75;1.89;15.34
2021-03-10;E;24.03;55.58;25.3;42.52;-1.27;13.06
2021-04-05;C;22.75;36.55;20.97;46.69;1.78;-10.14
2021-04-16;B;22.5;46.54;27.94;51.41;-5.44;-4.87
2021-07-04;A;23.54;55.38;22.36;52.17;1.18;3.21
2021-07-27;E;22.6;60.95;26.93;53.63;-4.33;7.32
2021-09-15;B;22.45;52.27;27.46;53.98;-5.01;-1.71
2021-11-11;E;23.29;56.87;20.17;48.28;3.12;8.59
2021-12-20;C;25.31;54.44;23.84;41.53;1.47;12.91
2021-12-25;D;22.57;50.38;23.85;38.51;-1.28;11.87
2022-01-20;C;22.36;49.08;24.59;29.18;-2.23;19.9
2022-03-16;D;22.17;40.95;23.89;72.77;-1.72;-31.82
2022-04-02;B;25.7;35.91;25.43;40.67;0.27;-4.76
2022-04-13;E;24.92;46.17;21.4;48.84;3.52;-2.67
2022-04-14;D;23.29;57.87;26.88;55.79;-3.59;2.08
2022-05-08;D;21.3;57.61;24.62;48.8;-3.32;8.81
2022-05-17;C;24.34;64.63;24.54;60.26;-0.2;4.37
2022-07-13;B;25.72;53.32;24.02;41.82;1.7;11.5
2022-07-17;D;27.92;47.14;24.68;41.63;3.24;5.51
2022-07-28;A;26.13;57.09;22.49;59.63;3.64;-2.54
