day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-07;C;24.37;51.02;22.81;49.11;1.56;1.91
2020-06-07;D;19.36;45.99;24.5;62.39;-5.14;-16.4
2020-07-14;A;24.82;40.36;23.1;59.69;1.72;-19.33
2020-08-03;C;20.8;51.28;23.72;55.58;-2.92;-4.3
2020-11-06;C;20.66;45.12;21.89;53.85;-1.23;-8.73
2020-12-10;C;24.0;41.88;18.75;60.61;5.25;-18.73
2021-01-03;B;21.3;41.8;23.62;49.64;-2.32;-7.84
2021-01-28;C;21.56;57.71;20.24;43.75;1.32;13.96
2021-04-03;A;19.86;57.49;18.08;47.21;1.78;10.28
2021-04-04;B;15.16;75.17;23.9;40.88;-8.74;34.29
2021-11-02;C;24.56;46.94;23.6;46.46;0.96;0.48
2021-11-18;A;24.52;51.77;18.15;57.63;6.37;-5.86
2021-11-29;A;22.53;51.36;18.9;37.67;3.63;13.69
2021-12-23;A;26.18;51.81;23.36;49.59;2.82;2.22
2021-12-30;E;25.12;40.95;21.03;34.65;4.09;6.3
2022-01-10;C;21.48;50.36;26.76;64.99;-5.28;-14.63
2022-01-25;B;24.25;46.41;21.16;38.44;3.09;7.97
2022-06-24;B;19.29;51.74;22.45;47.7;-3.16;4.04
2022-06-29;A;23.87;59.82;24.04;43.29;-0.17;16.53
2022-07-19;B;22.0;47.43;21.43;42.94;0.57;4.49
