day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-08;E;23.92;36.23;23.53;51.63;0.39;-15.4
2020-05-20;B;24.12;51.6;26.84;63.98;-2.72;-12.38
2020-05-24;A;22.06;44.64;28.9;56.16;-6.84;-11.52
2020-07-27;B;18.08;41.85;24.21;66.96;-6.13;-25.11
2020-07-30;D;21.79;57.09;22.85;43.3;-1.06;13.79
2020-08-02;D;24.04;44.11;24.73;43.83;-0.69;0.28
2020-08-21;E;22.4;42.29;24.08;44.48;-1.68;-2.19
2020-08-31;E;21.59;42.42;22.49;56.12;-0.9;-13.7
2020-09-05;C;25.69;43.68;25.1;51.85;0.59;-8.17
2020-12-18;A;21.75;32.89;20.26;69.85;1.49;-36.96
2021-01-09;C;25.43;60.91;24.44;35.23;0.99;25.68
2021-04-02;A;21.27;50.69;25.31;31.79;-4.04;18.9
2021-04-22;A;23.82;52.18;22.21;68.37;1.61;-16.19
2021-05-16;B;24.52;67.65;24.98;8.94;-0.46;58.71
2021-06-13;E;27.75;49.73;23.04;56.5;4.71;-6.77
2021-09-30;E;20.8;56.53;21.37;42.91;-0.57;13.62
2021-10-05;D;20.53;43.14;27.21;35.53;-6.68;7.61
2021-10-06;E;25.37;47.82;25.24;51.72;0.13;-3.9
2021-11-28;C;26.33;45.87;20.88;59.61;5.45;-13.74
2021-12-29;E;24.62;48.45;24.62;41.22;0.0;7.23
2022-01-03;D;18.21;46.97;26.31;50.86;-8.1;-3.89
2022-05-17;D;24.63;63.08;24.24;61.64;0.39;1.44
2022-06-01;D;21.76;61.82;22.3;64.57;-0.54;-2.75
