day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-06-11;E;22.87;60.32;19.89;43.61;2.98;16.71
2020-06-13;B;26.05;47.17;26.82;46.15;-0.77;1.02
2020-07-12;B;19.45;62.98;22.7;44.53;-3.25;18.45
2020-07-19;C;25.58;61.68;23.28;50.84;2.3;10.84
2020-10-16;B;25.13;52.03;27.31;57.97;-2.18;-5.94
2020-12-31;B;29.32;58.93;24.44;51.25;4.88;7.68
2021-01-24;B;24.78;48.4;23.04;50.32;1.74;-1.92
2021-02-02;E;23.1;62.71;23.31;24.22;-0.21;38.49
2021-04-07;B;27.7;56.1;21.53;47.29;6.17;8.81
2021-04-23;E;22.34;51.1;21.03;70.45;1.31;-19.35
2021-05-08;E;21.84;53.32;24.06;51.63;-2.22;1.69
2021-05-20;D;22.59;37.33;23.38;60.44;-0.79;-23.11
2021-05-22;E;20.83;33.16;21.45;38.33;-0.62;-5.17
2021-05-27;A;22.66;43.43;29.51;51.64;-6.85;-8.21
2021-06-20;A;20.54;56.46;27.92;58.47;-7.38;-2.01
2021-08-06;E;26.73;58.55;25.53;49.5;1.2;9.05
2021-10-01;B;27.84;54.41;19.08;40.38;8.76;14.03
2021-12-25;B;18.86;41.29;24.5;49.49;-5.64;-8.2
2022-01-11;C;20.88;48.13;25.39;63.51;-4.51;-15.38
2022-01-28;B;21.58;50.28;23.48;45.47;-1.9;4.81
2022-03-25;B;25.6;47.15;25.62;62.39;-0.02;-15.24
2022-04-05;D;21.36;50.68;23.51;52.24;-2.15;-1.56
2022-04-21;E;25.09;61.07;24.08;81.73;1.01;-20.66
2022-05-12;E;27.15;56.35;26.15;61.19;1.0;-4.84
2022-07-22;A;24.22;47.34;23.37;46.43;0.85;0.91
