day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-02;E;24.58;39.83;27.93;49.93;-3.35;-10.1
2020-06-05;E;29.48;41.54;25.3;43.93;4.18;-2.39
2020-06-28;D;25.0;61.06;22.62;41.48;2.38;19.58
2020-08-13;A;23.78;50.53;24.95;82.1;-1.17;-31.57
2020-08-17;C;24.28;37.37;24.78;29.21;-0.5;8.16
2020-08-21;B;23.28;62.19;22.53;51.49;0.75;10.7
2020-08-21;D;22.27;42.51;22.37;48.41;-0.1;-5.9
2020-09-15;A;23.09;57.94;21.51;77.99;1.58;-20.05
2020-09-22;A;20.46;42.56;22.92;47.39;-2.46;-4.83
2020-11-01;A;22.57;51.26;24.09;56.23;-1.52;-4.97
2021-01-11;C;23.14;60.68;20.65;42.77;2.49;17.91
2021-02-09;D;21.29;39.56;20.7;46.17;0.59;-6.61
2021-03-06;E;22.17;35.24;27.82;51.83;-5.65;-16.59
2021-04-04;A;21.76;52.39;23.39;62.89;-1.63;-10.5
2021-05-25;B;23.31;47.37;25.58;46.88;-2.27;0.49
2021-06-14;B;25.3;41.0;22.31;57.84;2.99;-16.84
2021-07-02;C;28.83;34.15;23.73;51.02;5.1;-16.87
2021-07-25;A;26.96;44.48;22.74;48.74;4.22;-4.26
2021-08-16;D;26.82;60.94;23.82;52.25;3.0;8.69
2021-08-17;A;23.49;44.11;23.24;71.53;0.25;-27.42
2021-10-04;B;25.78;65.9;19.57;55.52;6.21;10.38
2021-12-21;D;21.58;59.85;20.07;49.27;1.51;10.58
2022-06-08;A;25.47;60.41;25.23;61.19;0.24;-0.78
2022-07-20;C;22.9;49.06;23.98;53.01;-1.08;-3.95
2022-08-12;B;22.24;53.56;26.52;44.32;-4.28;9.24
