day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-06-08;A;22.07;53.89;20.39;41.07;1.68;12.82
2020-06-25;C;18.32;49.39;23.02;72.65;-4.7;-23.26
2020-06-29;B;26.52;41.66;22.85;24.96;3.67;16.7
2020-08-03;A;22.08;49.07;25.22;42.84;-3.14;6.23
2020-08-16;E;21.92;62.08;22.45;53.24;-0.53;8.84
2020-09-21;D;17.23;42.36;23.76;69.64;-6.53;-27.28
2020-09-24;A;25.72;45.61;18.75;71.14;6.97;-25.53
2020-12-06;E;18.15;57.56;26.02;49.44;-7.87;8.12
2021-02-10;D;26.53;54.74;26.85;36.76;-0.32;17.98
2021-02-24;A;23.77;47.84;25.45;36.51;-1.68;11.33
2021-02-28;E;23.45;66.05;30.23;64.58;-6.78;1.47
2021-05-21;A;22.49;59.81;18.14;45.26;4.35;14.55
2021-08-15;A;24.27;55.5;24.91;59.82;-0.64;-4.32
2021-10-07;E;21.51;66.22;23.51;46.16;-2.0;20.06
2021-11-07;E;23.15;46.17;30.27;45.95;-7.12;0.22
2021-11-28;E;26.07;54.7;26.04;42.92;0.03;11.78
2022-02-13;C;21.4;40.75;22.76;52.24;-1.36;-11.49
2022-02-25;B;21.61;39.29;23.57;54.4;-1.96;-15.11
2022-03-17;D;27.57;55.49;20.49;45.76;7.08;9.73
2022-04-02;C;26.97;42.67;26.98;52.92;-0.01;-10.25
2022-06-22;A;27.12;61.53;28.88;29.71;-1.76;31.82
2022-07-30;A;25.34;51.3;26.75;55.75;-1.41;-4.45
2022-07-31;D;23.9;54.91;23.57;43.43;0.33;11.48
2022-08-16;D;26.11;48.15;21.79;60.03;4.32;-11.88
