day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-07;E;20.6;28.95;22.83;49.62;-2.23;-20.67
2020-04-20;C;31.46;42.74;25.07;48.84;6.39;-6.1
2020-06-18;E;20.82;54.55;23.5;40.83;-2.68;13.72
2020-11-02;E;22.86;50.15;22.22;53.27;0.64;-3.12
2020-11-06;B;20.29;43.73;23.47;58.6;-3.18;-14.87
2020-11-20;B;25.55;61.79;23.26;41.97;2.29;19.82
2020-12-17;D;22.79;54.79;23.15;48.18;-0.36;6.61
2021-01-19;C;20.15;56.9;26.26;61.64;-6.11;-4.74
2021-02-07;D;26.98;47.65;22.96;36.08;4.02;11.57
2021-04-21;E;23.51;52.35;26.52;52.59;-3.01;-0.24
2021-06-15;C;22.38;51.51;25.25;58.45;-2.87;-6.94
2021-06-17;B;24.43;53.04;24.02;39.09;0.41;13.95
2021-06-19;B;24.18;58.63;25.57;42.32;-1.39;16.31
2021-09-19;E;22.59;42.97;31.89;56.75;-9.3;-13.78
2021-10-17;A;20.52;59.77;24.61;33.55;-4.09;26.22
2021-12-28;B;22.54;53.28;26.35;65.75;-3.81;-12.47
2022-03-14;C;23.18;46.65;25.95;40.52;-2.77;6.13
2022-03-18;E;28.82;45.15;21.05;40.48;7.77;4.67
2022-05-18;A;23.15;54.66;22.38;56.13;0.77;-1.47
2022-06-03;C;25.6;58.61;23.75;46.82;1.85;11.79
2022-07-01;B;23.86;50.46;24.17;53.84;-0.31;-3.38
2022-07-03;E;27.57;61.96;27.02;48.78;0.55;13.18
2022-08-10;E;23.11;35.0;18.67;50.94;4.44;-15.94
2022-08-19;E;29.1;49.22;18.67;39.12;10.43;10.1
